Date,pm25_median,pm10_median,no2_median,so2_median,co_median,o3_median,temperature_median,humidity_median,wind-speed_median,AQI,Category
2023-06-02,98.23,271.94,242.47,572.33,16.01,195.95,25.2,83.7,3.25,286.0,Poor
2022-09-24,159.65,389.69,391.62,1351.67,19.13,476.47,31.6,58.5,1.33,393.1,Very Poor
2023-12-15,56.36,99.94,55.75,67.26,1.01,67.44,23.2,77.7,8.37,99.9,Satisfactory
2023-05-05,66.53,188.63,156.23,111.14,5.02,179.18,21.5,65.0,2.12,228.5,Moderate
2022-03-15,81.14,169.99,147.79,314.69,5.52,166.53,30.9,77.0,4.82,197.9,Moderate
2021-12-10,10.61,45.8,29.16,33.78,0.14,6.65,19.7,36.6,9.97,45.8,Good
2023-09-13,117.43,339.93,190.27,591.58,15.26,163.15,27.5,66.8,3.3,291.5,Poor
2024-01-07,63.62,241.07,162.83,303.42,9.27,140.62,30.9,67.4,5.27,194.1,Moderate
2024-07-05,15.19,49.17,17.21,24.81,0.94,49.65,23.8,38.6,13.35,49.6,Good
2024-12-25,89.71,207.27,151.45,145.12,7.05,110.11,28.9,70.6,3.17,199.0,Moderate
2022-06-05,50.12,82.15,51.68,53.61,1.18,73.93,29.7,54.7,7.66,83.8,Satisfactory
2024-04-26,5.6,31.0,36.99,36.87,0.62,43.62,20.3,50.8,11.36,46.2,Good
2024-09-14,10.73,19.43,38.95,29.63,0.3,35.39,18.8,25.1,9.08,48.7,Good
2024-01-14,74.84,223.61,175.34,105.62,5.84,142.89,16.6,81.2,5.73,195.4,Moderate
2021-05-09,6.58,43.45,23.87,12.98,0.68,23.91,22.3,52.5,8.53,43.4,Good
2023-11-27,73.61,236.84,177.2,169.96,3.34,103.48,33.5,55.5,4.03,197.2,Moderate
2023-12-23,222.56,423.8,293.09,1457.32,28.99,379.59,15.5,61.4,2.32,392.3,Very Poor
2022-04-27,18.43,30.49,33.58,1.47,0.69,30.34,29.1,26.6,7.76,42.0,Good
2022-08-04,230.13,382.51,307.6,840.35,32.08,767.63,23.1,77.8,3.35,408.7,Very Poor
2023-07-22,364.73,642.57,526.13,1990.49,43.66,929.49,11.0,90.1,1.45,500.0,Severe
2022-06-10,76.39,132.31,133.54,240.83,6.56,166.74,42.5,50.2,3.19,198.2,Moderate
2023-05-21,73.14,174.38,93.59,215.28,5.51,128.55,24.5,76.1,2.31,150.1,Moderate
2023-06-21,161.21,366.5,321.08,1015.56,18.85,590.25,37.7,69.1,0.76,371.1,Very Poor
2024-07-27,112.43,293.2,194.78,424.15,11.01,226.48,25.3,52.2,2.01,304.4,Poor
2024-03-19,12.57,20.42,13.14,38.19,0.96,22.94,28.4,50.8,5.14,48.0,Good
2021-12-30,88.88,224.02,105.77,190.38,4.19,135.26,32.0,89.1,5.36,196.3,Moderate
2022-04-02,81.06,194.57,88.42,182.59,9.37,155.19,33.5,76.1,5.87,192.2,Moderate
2024-08-06,98.66,299.68,218.96,622.92,11.23,219.42,26.1,40.4,3.48,303.1,Poor
2024-02-29,199.82,435.47,364.35,1237.07,30.87,555.49,11.4,87.0,1.56,404.1,Very Poor
2024-05-19,92.11,300.25,244.4,431.95,16.23,209.4,18.8,40.9,3.73,301.2,Poor
2023-06-16,194.2,385.02,338.01,1484.79,31.83,287.87,31.0,55.5,2.02,387.4,Very Poor
2024-12-08,95.21,296.45,182.52,439.65,16.75,165.03,21.2,57.2,3.33,296.5,Poor
2023-05-13,42.26,80.78,69.85,73.87,1.11,107.12,16.6,51.7,8.02,111.2,Satisfactory
2023-08-23,76.81,171.63,112.54,95.53,3.33,131.11,35.2,47.6,3.04,156.3,Moderate
2024-07-02,128.66,414.31,308.17,1297.43,31.99,543.48,40.9,87.9,2.64,388.3,Very Poor
2022-12-28,79.66,247.24,166.76,263.77,3.7,110.22,22.6,88.0,5.1,198.2,Moderate
2023-05-08,197.88,397.08,343.09,1479.7,19.26,536.3,20.1,64.3,3.49,385.1,Very Poor
2022-01-23,419.7,494.16,441.91,1919.27,45.46,844.9,25.2,100.0,0.98,480.0,Severe
2023-06-02,272.01,568.92,421.03,1685.31,47.11,823.97,32.4,77.5,1.95,482.1,Severe
2021-05-12,406.2,668.16,433.77,1862.9,45.1,939.77,19.1,92.1,1.74,500.0,Severe
2022-12-28,471.15,952.04,464.41,1952.84,46.19,719.15,-3.9,68.7,1.56,500.0,Severe
2023-11-04,99.87,288.18,269.82,582.28,13.01,173.29,37.1,51.1,2.1,289.9,Poor
2022-04-23,65.2,132.91,139.93,220.67,5.07,172.05,35.7,56.4,5.59,210.8,Moderate
2022-09-07,277.25,510.71,505.4,1813.29,36.19,781.75,16.7,90.8,1.64,453.7,Severe
2021-06-23,104.01,265.5,273.29,501.44,14.0,202.43,13.4,45.9,3.52,293.4,Poor
2022-07-03,115.01,330.56,198.31,555.17,15.06,209.94,30.3,61.6,2.17,301.3,Poor
2024-10-20,93.54,274.51,210.74,524.92,12.12,159.5,20.2,83.0,1.12,235.0,Poor
2023-03-12,161.87,379.95,324.84,1102.06,17.17,270.15,25.3,71.9,2.17,338.3,Very Poor
2022-01-11,337.73,497.85,420.79,1651.03,47.74,675.25,-3.1,94.7,0.95,486.0,Severe
2023-10-25,16.95,31.61,24.29,21.58,0.61,22.9,24.5,58.9,8.46,31.6,Good
2021-07-19,32.82,67.74,44.08,56.39,1.43,92.92,23.9,47.4,5.61,93.0,Satisfactory
2024-06-16,44.06,75.76,44.25,58.39,1.14,68.41,21.5,56.6,5.45,76.2,Satisfactory
2023-01-19,35.67,86.74,60.57,61.7,1.71,46.32,22.6,62.8,3.38,87.0,Satisfactory
2021-06-10,152.76,372.14,306.57,861.46,33.61,717.08,35.7,82.7,2.54,397.7,Very Poor
2021-06-30,28.77,48.34,25.38,27.93,0.94,50.49,33.2,51.7,5.5,51.4,Good
2022-05-10,19.6,38.33,25.42,7.0,0.16,54.08,26.7,40.9,4.86,54.9,Good
2021-05-19,41.45,82.56,79.27,65.27,1.27,97.52,15.3,32.9,4.3,99.1,Satisfactory
2022-02-25,436.56,760.94,505.54,1700.45,34.34,741.48,17.3,84.8,0.85,500.0,Severe
2024-10-25,29.25,41.67,24.78,33.44,0.11,5.53,30.8,49.6,6.5,48.7,Good
2021-03-05,82.85,227.12,160.13,83.47,5.72,163.17,31.2,44.2,3.3,193.0,Moderate
2022-05-30,57.5,107.28,77.62,74.8,1.25,97.99,17.8,67.6,5.81,105.8,Satisfactory
2022-02-26,158.68,350.16,331.95,810.65,21.34,592.09,12.7,71.3,2.28,371.4,Very Poor
2021-06-20,55.27,78.09,51.72,69.12,1.14,65.51,33.6,46.8,6.52,92.2,Satisfactory
2023-05-15,191.01,350.91,389.17,1235.69,23.35,767.25,35.9,76.6,1.32,408.5,Very Poor
2022-04-12,68.65,194.89,138.64,269.78,5.13,147.5,37.6,65.9,4.29,170.1,Moderate
2021-07-11,45.68,71.49,69.73,70.24,1.37,108.38,34.5,44.1,4.33,113.1,Satisfactory
2024-09-28,54.16,93.27,48.23,54.76,1.68,45.8,31.4,49.5,6.87,93.4,Satisfactory
2024-01-30,18.48,34.3,31.41,20.48,0.96,9.04,19.7,57.1,7.87,48.2,Good
2023-10-03,179.39,380.94,306.94,890.88,19.81,281.05,26.7,86.9,1.59,346.2,Very Poor
2021-02-20,18.28,34.87,16.03,12.6,0.35,37.36,16.3,49.8,4.63,37.4,Good
2022-08-04,24.72,43.28,7.47,15.66,0.49,26.7,30.9,40.4,11.53,43.3,Good
2022-11-25,177.36,364.51,368.97,1566.73,32.55,365.93,16.7,57.1,1.83,395.9,Very Poor
2022-06-22,116.74,305.8,256.54,671.02,15.27,211.35,13.2,60.9,3.54,301.6,Poor
2024-11-11,104.58,322.69,244.8,656.41,16.63,180.23,25.6,83.6,2.45,294.8,Poor
2023-09-25,69.13,196.34,176.15,102.38,3.44,116.64,21.7,63.1,5.12,196.2,Moderate
2022-07-01,88.77,227.29,120.57,273.09,2.12,178.2,36.7,59.5,5.67,226.0,Moderate
2024-08-10,26.77,56.26,21.9,3.87,0.55,9.19,28.2,53.2,6.74,57.0,Good
2021-09-23,62.76,240.76,175.29,242.08,3.94,92.64,23.7,42.5,5.68,195.3,Moderate
2023-11-19,405.86,702.59,427.96,1817.15,39.52,823.19,30.9,63.4,1.02,500.0,Severe
2022-06-27,160.34,361.58,330.61,1051.73,24.75,585.16,38.6,83.5,2.62,370.1,Very Poor
2021-10-05,94.05,294.11,277.98,668.86,15.05,177.27,17.5,40.8,1.9,298.0,Poor
2022-11-15,32.0,84.11,76.2,62.64,1.77,62.17,20.7,64.0,8.66,95.3,Satisfactory
2024-07-18,56.04,99.36,51.7,56.86,1.91,95.5,22.8,68.6,3.34,99.4,Satisfactory
2022-01-22,232.4,410.8,384.15,1550.78,33.68,527.56,4.3,92.8,1.49,398.2,Very Poor
2023-05-25,302.46,584.43,531.17,1958.85,47.59,918.97,18.8,75.6,2.75,490.9,Severe
2021-08-28,39.24,64.45,52.45,46.21,1.74,78.94,34.0,61.7,4.65,87.1,Satisfactory
2024-09-06,45.65,95.22,54.56,45.8,1.16,60.5,27.2,33.3,4.79,95.3,Satisfactory
2021-09-04,228.94,351.3,296.7,973.58,17.64,598.77,18.6,87.4,2.35,384.0,Very Poor
2021-10-23,156.25,387.68,311.81,1025.07,21.0,380.53,5.2,57.0,2.27,347.6,Very Poor
2023-08-20,20.8,49.28,15.28,18.56,0.33,37.1,27.9,63.2,6.29,49.3,Good
2021-12-22,78.39,222.87,85.44,147.45,8.67,137.56,31.5,59.3,3.54,183.5,Moderate
2021-07-17,103.88,272.88,206.79,691.62,10.68,192.55,42.1,45.2,2.44,274.4,Poor
2024-05-11,437.89,536.99,416.29,1756.79,43.09,862.58,2.4,63.2,0.68,475.4,Severe
2022-07-07,2.42,16.29,28.01,24.79,0.74,20.99,24.3,49.0,9.22,36.8,Good
2022-10-23,301.62,597.83,430.6,1627.58,34.1,801.9,15.3,71.1,1.63,498.7,Severe
2021-01-28,20.58,28.74,20.02,9.2,0.27,5.43,17.8,53.8,6.67,34.3,Good
2023-07-24,13.3,34.82,31.28,31.07,0.17,37.14,30.1,57.2,10.97,39.1,Good
2024-08-10,230.55,400.91,288.3,995.37,24.95,420.53,31.4,86.3,2.21,385.2,Very Poor
2021-03-14,108.21,259.62,184.46,629.63,15.62,206.45,11.3,68.2,1.68,296.2,Poor
2022-12-30,16.61,34.3,8.97,4.86,0.99,5.01,13.9,74.1,4.7,49.3,Good
2023-12-08,89.62,192.87,113.37,227.68,7.39,120.62,12.1,83.3,5.27,198.8,Moderate
2024-10-22,280.72,457.09,492.76,1696.57,34.06,758.33,30.6,91.2,1.45,446.9,Severe
2024-09-06,54.51,115.02,63.41,44.08,1.95,73.92,18.4,45.5,2.79,110.8,Satisfactory
2024-11-17,11.02,47.09,36.83,14.21,0.69,9.06,24.1,26.7,5.09,47.1,Good
2022-08-10,146.44,411.88,395.17,976.75,26.06,712.75,30.9,78.4,2.22,396.0,Very Poor
2021-03-19,105.0,278.76,183.53,413.31,13.15,194.39,22.0,43.3,2.7,266.2,Poor
2023-05-28,226.51,413.49,296.11,833.02,27.11,368.35,25.8,87.8,1.16,382.1,Very Poor
2021-07-15,100.47,294.15,254.91,745.44,15.72,218.64,44.6,44.1,2.94,302.9,Poor
2022-09-04,91.64,340.93,202.83,601.4,16.9,181.43,36.7,78.6,3.65,298.6,Poor
2022-12-09,2.05,16.42,34.08,12.07,0.88,8.63,25.4,46.9,7.11,44.0,Good
2023-06-21,290.82,498.7,539.0,1715.02,42.93,919.91,30.6,58.3,1.39,469.8,Severe
2021-01-13,46.56,79.66,60.27,62.0,1.47,63.9,14.7,48.5,5.65,80.0,Satisfactory
2022-10-16,210.53,380.09,299.47,1109.92,18.3,553.02,24.6,52.2,1.26,369.9,Very Poor
2023-03-22,35.39,60.0,57.38,47.58,1.17,81.92,19.3,46.7,4.12,82.2,Satisfactory
2022-03-11,10.11,46.32,29.5,12.6,0.17,37.53,24.3,45.5,10.98,46.3,Good
2023-04-29,73.61,161.36,157.79,248.0,9.91,126.57,26.4,50.9,1.64,198.9,Moderate
2021-04-18,116.94,269.7,193.62,444.37,13.55,217.45,27.6,65.1,2.08,302.7,Poor
2021-04-16,69.85,143.11,153.34,361.59,6.95,164.41,18.2,77.0,6.07,194.8,Moderate
2023-03-09,59.07,95.49,42.45,63.34,1.05,105.45,19.9,33.6,5.67,108.8,Satisfactory
2023-06-01,5.18,32.69,32.47,17.0,0.43,21.22,24.9,28.1,4.55,40.6,Good
2024-04-15,42.99,64.93,59.19,70.04,1.64,57.68,32.6,51.2,5.85,87.8,Satisfactory
2024-08-28,17.16,21.54,20.33,37.32,0.55,32.04,32.1,62.6,9.5,46.6,Good
2021-03-10,78.31,236.93,176.88,86.56,2.65,128.4,20.3,41.9,2.95,196.9,Moderate
2022-09-27,110.52,344.71,246.25,642.75,16.7,162.24,25.7,64.9,2.2,295.7,Poor
2023-12-26,105.6,281.36,248.98,615.33,16.01,153.03,33.2,76.4,1.33,286.0,Poor
2021-08-22,27.12,39.65,4.09,29.13,0.56,11.53,29.5,43.0,7.41,45.2,Good
2021-08-04,91.6,264.18,234.67,408.8,12.74,191.32,22.7,64.5,2.68,258.6,Poor
2021-03-22,67.79,228.37,161.52,193.08,6.18,135.6,17.8,40.1,4.25,185.7,Moderate
2021-03-10,76.96,143.44,143.68,225.7,8.5,151.56,16.4,38.7,6.79,181.5,Moderate
2024-01-28,250.92,547.55,428.14,1836.7,47.15,849.05,10.0,81.4,0.62,482.4,Severe
2023-10-24,334.16,553.5,420.67,1771.16,44.37,764.86,0.5,71.8,1.6,472.9,Severe
2022-01-02,26.63,33.52,8.46,15.34,0.54,32.97,13.9,51.6,4.75,44.4,Good
2024-02-16,93.46,320.3,194.8,410.18,11.2,171.26,14.3,66.6,3.06,270.6,Poor
2021-06-12,31.43,53.57,59.97,76.6,1.32,78.23,38.9,36.6,5.38,95.8,Satisfactory
2021-06-30,20.13,45.84,3.13,19.97,0.14,17.74,23.2,50.5,7.55,45.8,Good
2021-02-09,152.24,362.32,365.47,964.04,28.08,195.99,18.1,85.7,1.62,371.5,Very Poor
2023-11-24,423.0,671.07,536.82,1966.99,39.07,835.23,18.4,91.2,1.33,500.0,Severe
2022-08-11,8.23,45.14,8.42,10.1,0.56,34.27,32.6,58.5,11.6,45.1,Good
2022-12-18,88.68,222.19,133.43,350.59,4.08,93.7,30.9,70.5,5.42,195.6,Moderate
2022-02-16,48.61,92.07,58.21,78.95,1.37,47.09,24.0,45.2,3.25,98.7,Satisfactory
2022-08-02,50.77,80.57,61.86,46.11,1.75,103.81,33.2,40.3,7.69,106.4,Satisfactory
2024-09-19,78.51,157.67,91.65,270.91,3.56,127.48,28.2,75.5,4.58,164.0,Moderate
2021-10-16,13.64,23.27,29.62,31.85,0.43,44.63,30.7,63.0,9.1,44.6,Good
2021-02-18,396.41,553.45,486.05,1901.57,38.57,673.38,19.5,93.6,3.08,475.6,Severe
2021-09-23,162.78,361.0,312.2,1270.67,31.77,274.78,15.5,71.6,1.66,387.0,Very Poor
2024-09-30,323.98,556.71,470.49,1834.51,46.98,711.31,3.9,86.5,0.71,481.3,Severe
2022-07-24,51.21,64.75,70.81,65.99,1.87,101.69,38.4,66.0,7.77,103.3,Satisfactory
2023-09-07,327.81,604.83,468.29,1868.81,40.07,706.95,19.3,83.1,0.69,500.0,Severe
2023-04-09,308.6,431.48,406.89,1761.8,45.24,871.45,4.4,91.1,0.83,470.5,Severe
2021-10-02,107.06,339.77,229.72,598.49,14.43,155.0,26.9,43.1,2.19,289.9,Poor
2021-06-01,458.82,566.01,546.28,1711.99,45.72,860.78,21.1,76.4,1.28,483.7,Severe
2021-03-25,116.9,275.42,228.45,790.88,13.06,193.29,32.5,75.0,4.08,297.8,Poor
2021-10-16,255.8,441.19,536.58,1712.29,39.95,697.38,26.9,58.6,0.54,468.6,Severe
2021-11-05,51.48,92.48,52.85,70.71,1.43,82.81,15.8,37.9,6.04,92.6,Satisfactory
2021-01-27,113.13,301.17,195.29,595.15,14.53,151.36,6.2,60.6,1.93,277.3,Poor
2024-08-02,27.73,43.3,7.65,30.64,0.97,47.45,25.1,36.7,7.42,48.7,Good
2022-01-31,111.37,253.99,237.29,434.64,11.34,186.75,14.2,91.0,3.09,271.4,Poor
2022-10-10,319.22,627.15,400.38,1995.98,44.55,821.69,9.1,76.1,2.04,500.0,Severe
2023-01-31,31.52,94.84,79.84,73.93,1.05,79.49,20.4,46.8,6.75,99.8,Satisfactory
2023-09-15,78.84,157.16,129.72,198.0,2.73,149.0,37.8,76.5,6.85,172.3,Moderate
2022-06-16,107.63,296.69,217.97,662.21,11.08,200.93,42.8,75.4,2.09,282.4,Poor
2023-08-05,18.91,33.06,7.22,1.88,0.75,7.25,23.5,36.9,9.51,37.7,Good
2024-08-08,20.67,32.21,15.65,30.7,0.2,50.95,30.3,42.1,12.11,51.8,Good
2021-10-03,456.73,573.28,439.61,1854.64,47.0,688.9,18.4,75.9,1.56,484.4,Severe
2022-02-06,254.81,584.97,409.24,1601.2,37.84,765.23,19.2,80.0,0.75,491.2,Severe
2024-10-01,96.92,277.26,191.82,399.73,15.22,160.68,12.7,50.5,2.88,274.8,Poor
2021-12-21,286.83,587.25,511.06,1720.01,40.71,677.03,24.1,85.4,1.15,492.6,Severe
2024-03-13,83.24,223.75,81.23,85.06,9.79,168.96,27.0,52.9,6.52,203.1,Moderate
2024-10-15,48.25,63.08,79.52,53.91,1.23,66.09,21.1,60.3,3.92,99.4,Satisfactory
2023-08-30,253.74,481.07,479.98,1696.25,39.14,982.98,33.4,55.2,1.17,493.3,Severe
2023-07-28,478.81,563.56,473.27,1897.38,41.77,1028.36,26.0,69.2,1.68,500.0,Severe
2021-03-06,117.75,315.48,210.85,387.92,16.97,204.34,13.1,55.4,2.1,299.5,Poor
2023-10-22,67.97,135.4,147.81,379.3,7.65,138.98,35.8,73.1,3.35,199.8,Moderate
2024-10-12,20.22,49.93,37.54,16.46,0.37,35.93,18.2,28.7,7.2,49.9,Good
2023-06-03,92.41,328.76,223.14,696.76,11.48,189.85,19.5,76.0,3.76,279.0,Poor
2024-06-14,77.67,246.51,111.82,295.99,7.54,138.16,36.6,75.2,4.44,197.7,Moderate
2022-08-30,55.99,69.55,77.21,60.72,1.87,65.08,24.4,41.7,3.65,96.6,Satisfactory
2024-02-18,42.71,88.57,44.11,41.18,1.03,77.03,14.4,73.2,6.11,88.8,Satisfactory
2021-11-05,14.62,37.38,34.9,1.94,0.37,39.96,22.8,44.9,6.57,43.6,Good
2023-01-20,236.98,365.62,367.33,1475.01,25.49,563.42,20.7,97.1,1.36,390.1,Very Poor
2024-01-25,8.12,17.14,25.42,2.75,0.86,34.23,15.2,62.7,5.88,43.2,Good
2024-02-03,16.74,41.83,37.72,38.11,0.83,40.83,16.7,39.8,9.05,47.6,Good
2023-10-04,21.73,29.42,22.67,27.08,0.75,23.5,18.9,33.4,10.14,37.3,Good
2024-04-09,309.99,466.2,493.73,1617.48,38.11,928.79,31.8,59.5,1.51,472.0,Severe
2023-06-14,45.24,76.31,49.74,61.15,1.4,94.24,34.0,38.3,5.98,94.4,Satisfactory
2024-11-19,21.07,37.88,38.24,34.35,0.9,20.36,31.2,62.4,8.38,47.8,Good
2024-10-23,333.04,523.23,538.2,1964.6,41.52,790.89,24.4,56.5,2.45,491.2,Severe
2024-10-13,34.1,67.28,41.62,66.93,1.94,53.68,23.6,36.6,3.66,97.3,Satisfactory
2023-08-25,97.5,253.88,204.56,697.51,15.21,197.7,32.2,49.7,3.96,275.8,Poor
2021-07-27,224.07,390.12,328.7,985.83,22.38,568.68,19.0,81.3,3.42,380.2,Very Poor
2021-01-05,281.16,592.96,453.02,1629.1,35.26,741.13,-1.9,89.4,0.83,495.9,Severe
2022-03-25,48.24,96.68,44.15,62.0,1.9,101.6,19.1,55.5,3.41,103.2,Satisfactory
2024-04-17,57.78,109.53,49.31,48.79,1.26,63.79,32.1,32.3,5.93,107.2,Satisfactory
2022-12-30,114.98,278.4,273.41,490.9,10.51,181.92,31.4,76.5,2.39,293.5,Poor
2021-04-13,110.75,334.26,214.51,707.6,12.76,220.21,35.1,80.6,1.3,303.2,Poor
2024-02-03,153.45,396.69,283.82,916.26,17.62,495.34,14.4,97.2,1.52,358.7,Very Poor
2021-09-25,100.8,318.1,201.83,440.6,10.51,171.68,14.7,56.1,3.18,268.4,Poor
2024-03-11,161.31,386.16,310.04,1400.76,17.17,330.8,24.1,82.6,2.54,375.3,Very Poor
2023-11-27,3.46,6.98,39.98,31.68,0.82,25.14,27.8,51.4,12.03,50.0,Good
2024-03-31,31.43,71.06,41.94,64.67,1.22,109.0,30.8,46.0,3.8,114.0,Satisfactory
2021-02-04,80.37,181.57,122.15,164.12,9.64,108.82,24.4,72.5,3.24,195.5,Moderate
2023-10-16,115.78,320.1,233.18,702.0,10.45,177.79,29.1,77.4,3.24,286.0,Poor
2021-12-06,65.47,120.83,152.81,92.52,3.92,99.8,29.7,61.1,5.87,173.1,Moderate
2022-03-06,57.02,101.68,64.31,43.52,1.55,61.65,15.6,31.0,4.54,102.0,Satisfactory
2024-04-28,13.88,47.68,17.06,13.3,0.59,23.72,28.7,30.9,11.73,47.7,Good
2022-11-13,476.56,689.45,544.98,1965.5,38.9,749.31,13.4,68.6,1.98,500.0,Severe
2023-10-19,68.52,147.18,156.46,362.29,5.81,143.01,16.5,62.0,5.26,194.2,Moderate
2022-10-05,370.34,585.27,420.72,1811.69,42.45,715.55,9.0,57.8,0.49,491.4,Severe
2023-01-29,104.86,303.0,225.27,381.24,11.23,186.62,19.8,94.8,3.32,253.4,Poor
2021-10-31,57.78,121.37,60.86,43.13,1.91,47.81,18.0,45.0,7.89,115.0,Satisfactory
2021-05-23,79.67,189.89,108.28,153.25,9.24,161.02,37.5,38.8,4.86,190.6,Moderate
2023-07-06,15.82,30.34,33.12,31.75,0.8,40.55,28.1,61.2,8.03,41.4,Good
2024-04-13,37.85,62.61,43.18,58.95,1.2,61.97,33.9,56.3,6.38,74.2,Satisfactory
2021-04-14,95.18,294.52,230.06,401.91,11.73,215.58,16.3,54.1,1.73,302.4,Poor
2023-04-14,63.58,144.99,132.86,119.05,9.3,129.06,13.3,49.5,2.29,191.3,Moderate
2021-07-29,214.87,438.33,332.75,1077.24,22.54,818.1,30.8,82.7,1.85,428.5,Very Poor
2021-05-27,189.89,358.84,392.64,943.34,18.09,643.98,18.5,82.7,2.06,393.9,Very Poor
2024-09-23,219.14,410.1,361.19,1143.59,20.82,417.76,19.4,64.3,1.49,376.5,Very Poor
2021-09-27,99.61,302.59,229.95,633.47,12.42,157.95,18.0,66.3,3.12,260.6,Poor
2021-12-10,329.82,562.11,459.19,1951.57,45.68,784.49,15.6,71.8,1.58,488.0,Severe
2021-10-17,94.87,309.47,196.98,383.01,11.49,165.31,34.4,81.2,1.93,259.8,Poor
2024-07-22,142.55,375.44,333.81,1308.85,28.61,351.61,32.9,89.4,1.71,368.6,Very Poor
2022-03-18,347.67,512.54,527.24,1680.41,44.12,859.36,13.3,78.4,2.38,464.0,Severe
2023-11-25,434.21,582.09,530.54,1763.42,37.37,820.45,19.9,63.0,2.07,489.6,Severe
2024-07-05,48.77,87.42,73.68,58.88,1.04,56.94,35.1,66.1,3.5,92.2,Satisfactory
2022-10-19,55.58,94.54,55.79,65.14,1.77,50.47,25.4,65.3,7.2,94.6,Satisfactory
2022-10-27,51.34,93.3,49.17,65.92,1.55,65.85,32.2,40.4,4.84,93.4,Satisfactory
2021-01-01,52.36,72.12,71.48,50.57,1.24,62.67,27.7,65.9,5.53,89.5,Satisfactory
2021-12-05,342.94,565.86,516.1,1907.26,36.06,690.22,8.6,76.4,1.83,480.1,Severe
2021-01-14,226.15,381.84,339.99,1523.14,21.81,369.05,1.2,66.7,2.31,390.5,Very Poor
2023-09-28,29.02,41.93,10.28,21.49,0.22,41.99,24.6,30.2,4.43,48.4,Good
2021-06-14,235.18,470.6,344.11,1548.13,28.62,441.91,24.0,87.5,1.62,424.6,Very Poor
2024-06-26,12.75,33.04,32.67,25.14,0.16,7.27,27.4,56.5,6.84,40.8,Good
2021-09-03,424.82,615.83,522.41,1841.56,47.05,747.36,14.2,80.8,1.44,500.0,Severe
2023-07-15,64.57,143.71,100.5,189.81,4.95,168.08,32.5,48.6,3.48,500.0,Moderate
2022-03-31,33.23,66.17,60.12,66.2,1.49,101.74,26.5,32.4,4.53,103.4,Satisfactory
2024-12-11,310.9,529.59,498.55,1851.74,46.81,809.61,12.7,87.0,1.88,480.3,Severe
2022-04-14,27.58,51.0,33.17,26.61,0.63,8.9,24.3,58.1,9.46,51.9,Good
2024-07-21,52.75,97.89,70.82,60.39,1.25,74.08,22.5,62.9,4.59,97.9,Satisfactory
2023-11-22,86.22,172.45,150.55,91.01,8.46,132.89,37.6,63.2,4.87,187.5,Moderate
2022-10-11,111.18,269.84,278.29,728.44,11.66,183.3,24.9,64.0,2.08,298.3,Poor
2024-06-08,241.71,408.91,346.31,1004.51,19.41,494.5,29.3,60.7,1.34,393.7,Very Poor
2023-08-07,58.52,96.07,74.4,43.88,1.38,74.7,31.4,64.9,4.3,97.6,Satisfactory
2021-04-19,175.14,419.29,342.59,1397.17,25.01,698.08,10.8,87.1,1.23,390.8,Very Poor
2022-03-14,117.47,286.3,273.5,773.59,16.76,213.48,16.7,43.7,1.12,302.0,Poor
2024-05-05,62.81,208.27,101.58,169.17,2.74,124.02,18.4,60.4,4.88,172.4,Moderate
2021-06-26,130.44,352.72,331.76,1415.3,31.56,747.36,29.3,84.4,2.52,399.9,Very Poor
2024-12-28,386.83,653.57,453.93,1792.12,44.01,810.67,4.5,93.7,1.37,500.0,Severe
2024-09-21,340.36,677.96,416.57,1949.03,39.27,829.62,19.3,74.2,1.06,500.0,Severe
2023-05-23,455.72,924.86,491.12,1648.04,38.04,967.7,2.8,86.3,1.11,500.0,Severe
2021-02-02,117.34,311.14,209.88,707.27,12.55,160.56,26.9,86.2,3.54,291.2,Poor
2021-01-17,20.95,44.05,30.36,33.82,0.29,5.73,15.4,62.3,9.96,44.0,Good
2024-02-06,331.62,669.46,505.68,1651.51,44.39,695.08,-4.3,96.9,1.3,500.0,Severe
2024-07-09,18.7,44.4,25.95,12.13,0.32,50.22,29.1,60.8,8.03,51.1,Good
2024-05-27,112.21,318.39,229.11,740.41,11.6,225.12,10.8,67.2,2.74,304.1,Poor
2021-09-26,196.24,354.29,321.41,994.8,23.98,223.5,8.9,68.8,1.32,359.0,Very Poor
2024-11-23,112.73,262.46,257.7,563.74,12.27,166.92,37.6,74.6,2.22,277.9,Poor
2022-11-01,57.44,81.85,60.75,71.91,1.42,55.06,25.6,34.7,7.32,95.8,Satisfactory
2023-03-07,201.84,412.18,312.74,1595.44,26.72,571.44,8.6,63.7,1.57,399.4,Very Poor
2023-04-19,158.33,401.03,299.13,1419.0,33.29,788.36,19.9,81.3,3.42,416.8,Very Poor
2024-03-07,343.17,548.21,469.78,1939.84,45.32,1001.24,8.1,71.3,1.33,500.0,Severe
2024-01-02,38.21,82.03,47.87,48.4,1.62,52.57,25.4,78.1,5.89,82.4,Satisfactory
2024-07-12,32.09,51.38,58.01,57.44,1.33,104.68,29.8,66.9,5.85,107.7,Satisfactory
2021-01-06,19.29,22.93,25.93,16.27,0.61,43.16,20.8,61.7,11.26,43.2,Good
2022-09-10,470.55,695.88,433.56,1725.73,44.63,769.19,21.5,55.7,0.52,500.0,Severe
2021-04-07,10.49,41.05,23.2,20.07,0.37,16.33,32.0,45.5,8.4,41.0,Good
2021-08-06,89.94,116.27,125.72,141.36,7.21,119.79,17.5,47.4,4.24,199.8,Moderate
